neo,desn,absolute_magnitude,magnitude_slope,epoch,mean_anomaly,argument_of_perihelion,longitude_of_the_ascending node,inclination,eccentricity,mean_motion,semi_major_axis,ref1,ref2,observations,oppostion,time_of_perihelion_passage, rms_residual,Polarization,rotation_period,computer,classification,desn,label,last _observation
0,54644,13,0.15,K161D,164.61779,229.0943,306.61606,6.52078,0.04989,0.12362978,3.9907451,0,MPO355532,629,13,1999-2015,0.52,M-v,38h,MPCLINUX,8,-54644,2000 SN284,20151009
0,54645,12.3,0.15,K161D,179.41957,52.83782,235.01178,16.75521,0.0880356,0.08198834,5.2476877,0,MPO365885,313,19,1983-2016,0.46,M-v,38h,MPCLINUX,9,-54645,2000 SR284,20160104
0,54646,12.6,0.15,K161D,153.25429,53.77753,259.33694,3.56311,0.1073255,0.08232394,5.2334161,0,MPO371454,360,15,1999-2015,0.44,M-v,38h,MPCLINUX,9,-54646,2000 SS291,20151220
0,54649,11.9,0.15,K161D,149.74658,23.59941,290.73369,25.21307,0.1094338,0.08186711,5.252867,0,MPO371454,254,20,1985-2015,0.55,M-v,38h,MPCLINUX,9,-54649,2000 SE310,20151219
0,54652,11.9,0.15,K161D,132.32145,212.68639,118.52728,17.73943,0.0425424,0.08370685,5.1756159,0,MPO371454,369,17,1997-2015,0.55,M-v,38h,MPCLINUX,9,-54652,2000 SZ344,20151219
0,54653,12.4,0.15,K161D,114.50182,262.39407,97.77615,16.48703,0.0531762,0.08295826,5.2067048,0,MPO371454,288,15,1996-2015,0.49,M-v,38h,MPCLINUX,9,-54653,2000 SB350,20151214
0,54655,12.3,0.15,K161D,115.27238,214.63852,131.54818,17.44472,0.0920992,0.08445913,5.1448372,0,MPO371454,304,14,1999-2015,0.46,M-v,38h,MPCLINUX,9,-54655,2000 SQ362,20151220
0,54656,10.6,0.15,K161D,176.8594,179.67497,120.8069,32.82384,0.0759653,0.08137588,5.2739855,0,MPO371454,529,18,1989-2015,0.5,M-v,38h,MPCLINUX,9,-54656,2000 SX362,20151222
0,54657,13,0.15,K161D,49.47859,231.15671,32.00896,4.90737,0.118962,0.12477259,3.9663398,0,MPO344706,625,15,1998-2015,0.5,M-v,38h,MPCLINUX,8,-54657,2000 SA366,20150817
0,54672,11.7,0.15,K161D,98.50268,287.83342,64.52471,28.11521,0.1377936,0.08099799,5.2903763,0,MPO371454,333,16,1996-2015,0.51,M-v,38h,MPCLINUX,9,-54672,2000 WO180,20151204
0,54678,12.3,0.15,K161D,100.54226,202.59941,274.1961,11.15629,0.0801069,0.08449633,5.1433272,0,MPO337693,214,13,1991-2015,0.53,M-v,38h,MPCLINUX,9,-54678,2000 YW47,20150418
0,54680,11.9,0.15,K161D,45.58092,266.72212,268.56004,11.86122,0.0363819,0.08368079,5.1766906,0,MPO337693,359,16,1991-2015,0.49,M-v,38h,MPCLINUX,9,-54680,2001 AS9,20150515
0,54689,12.1,0.15,K161D,160.16297,38.37378,9.52527,12.87582,0.1135154,0.08234517,5.2325166,0,MPO337693,404,14,1987-2015,0.46,M-v,38h,MPCLINUX,9,-54689,2001 DH101,20150510
0,55060,11.1,0.15,K161D,173.69098,177.9303,105.88168,26.58021,0.044983,0.08544521,5.1051782,0,MPO371457,535,17,1950-2015,0.46,M-v,38h,MPCLINUX,9,-55060,2001 QM73,20151220
0,55196,13.5,0.15,K161D,358.32777,241.3482,31.75642,5.56225,0.1549235,0.12369709,3.9892972,0,MPO344709,387,15,1993-2015,0.47,M-v,38h,MPCLINUX,8,-55196,Marchini,20150810
0,55267,11.8,0.15,K161D,37.97917,22.47573,15.66721,17.33645,0.0301134,0.08432874,5.1501393,0,MPO371459,442,18,1989-2015,0.51,M-v,38h,MPCLINUX,9,-55267,2001 RP132,20151217
0,55347,13.9,0.15,K161D,348.85191,91.56373,204.74159,8.14036,0.0580497,0.12471051,3.9676561,0,MPO344710,362,15,1991-2015,0.4,M-v,38h,MPCLINUX,8,-55347,2001 SH142,20150714
0,55419,11.2,0.15,K161D,166.75816,165.5124,110.44753,28.66409,0.0449042,0.08145949,5.2703757,0,MPO371460,463,18,1974-2015,0.44,M-v,38h,MPCLINUX,9,-55419,2001 TF19,20151220
0,55439,13.9,0.15,K161D,177.52288,284.1128,224.49075,2.06448,0.1261482,0.1245995,3.9700122,0,MPO344711,327,14,1978-2015,0.45,M-v,38h,MPCLINUX,8,-55439,2001 TZ84,20150809
0,55441,12.6,0.15,K161D,263.99465,309.64663,237.50569,10.94544,0.0388579,0.08311116,5.2003172,0,MPO371460,290,15,1983-2015,0.39,M-v,38h,MPCLINUX,9,-55441,2001 TS87,20151218
0,55457,12,0.15,K161D,115.42881,262.44601,77.89683,16.21287,0.1795065,0.08440325,5.1471077,0,MPO371460,366,18,1976-2015,0.5,M-v,38h,MPCLINUX,9,-55457,2001 TH133,20151218
0,55460,12.1,0.15,K161D,230.25111,105.04487,126.73404,7.85942,0.0326819,0.08378076,5.1725716,0,MPO371460,473,16,1996-2015,0.47,M-v,38h,MPCLINUX,9,-55460,2001 TW148,20151220
0,55474,11.9,0.15,K161D,333.42165,326.8034,149.62555,18.00004,0.0944576,0.08313115,5.1994833,0,MPO371460,421,18,1985-2015,0.47,M-v,38h,MPCLINUX,9,-55474,2001 TY229,20151217
0,55496,11.8,0.15,K161D,176.81089,188.82132,101.6018,9.48309,0.0422775,0.08217062,5.2399242,0,MPO371460,587,16,1996-2015,0.48,M-v,38h,MPCLINUX,9,-55496,2001 UC73,20151218
0,55498,13.5,0.15,K161D,266.86964,19.27722,69.503,1.57324,0.2215825,0.12437847,3.9747143,0,MPO365895,573,13,1993-2015,0.47,M-v,38h,MPCLINUX,8,-55498,2001 UT83,20151025
0,55505,13.4,0.15,K161D,134.62064,88.03603,93.83542,4.09546,0.1314479,0.12540573,3.9529787,0,MPO355538,509,17,1994-2015,0.43,M-v,38h,MPCLINUX,8,-55505,2001 UK113,20151024
0,55563,11.6,0.15,K161D,215.6373,52.81206,313.12766,29.58464,0.0440798,0.08480984,5.1306439,0,MPO337700,326,15,1988-2015,0.48,M-v,38h,MPCLINUX,9,-55563,2002 AW34,20150509
0,55565,3.5,0.15,K161D,293.84551,293.33218,297.43869,24.35141,0.131386,0.00300864,47.5214518,2,MPO280075,115,9,1997-2013,0.2,M-v,38h,MPCLINUX,000A,-55565,2002 AW197,20131231
0,55568,11.4,0.15,K161D,215.30308,318.71527,43.10612,25.74304,0.0329787,0.08486812,5.1282948,0,MPO365896,573,19,1988-2016,0.52,M-v,38h,MPCLINUX,9,-55568,2002 CU15,20160213
0,55571,12,0.15,K161D,272.19385,163.26755,148.78836,12.07252,0.085711,0.08352267,5.1832218,0,MPO365896,471,21,1986-2016,0.51,M-v,38h,MPCLINUX,9,-55571,2002 CP82,20160213
0,55574,12,0.15,K161D,284.67516,14.70405,286.18721,7.66559,0.0772658,0.08289833,5.2092139,0,MPO365896,522,18,1991-2016,0.48,M-v,38h,MPCLINUX,9,-55574,2002 CF245,20160217
0,55578,11.4,0.15,K161D,99.53957,84.61078,43.07327,20.41206,0.061012,0.08043814,5.3148953,0,MPO344712,523,18,1953-2015,0.51,M-v,38h,MPCLINUX,9,-55578,2002 GK105,20150806
0,55636,3.4,0.15,K161D,73.77976,338.94338,324.69844,25.87837,0.1217071,0.00348163,43.1135805,1,MPO371461,344,18,1954-2015,0.23,M-v,38h,MPCLINUX,000A,-55636,2002 TX300,20151205
0,55638,5.6,0.15,K161D,20.60263,207.41031,199.89583,16.33903,0.2881929,0.00399269,39.3512927,0,MPO365896,203,15,1990-2016,0.27,M-v,38h,MPCLINUX,000A,-55638,2002 VE95,20160204
0,55676,12.4,0.15,K161D,252.11843,209.58425,354.74363,11.81672,0.0389315,0.08221844,5.2378924,0,MPO365897,245,16,1971-2016,0.53,M-v,38h,MPCLINUX,9,-55676,Klythios,20160101
0,55678,12.3,0.15,K161D,325.71629,282.90385,212.15941,7.39335,0.1011214,0.08266642,5.218952,0,MPO365897,379,16,1971-2016,0.46,M-v,38h,MPCLINUX,9,-55678,Lampos,20160110
0,55701,12.6,0.15,K161D,127.76487,106.76857,227.3719,20.9574,0.1392122,0.08405471,5.1613266,0,MPO351228,296,10,1977-2015,0.51,M-v,38h,MPCLINUX,9,-55701,Ukalegon,20150119
0,55702,12.2,0.15,K161D,21.96086,189.81998,254.58568,9.34601,0.0335585,0.08275793,5.215104,0,MPO371461,387,14,1977-2015,0.47,M-v,38h,MPCLINUX,9,-55702,Thymoitos,20151220
0,56355,12.3,0.15,K161D,133.06999,258.99561,186.81565,2.53321,0.0364477,0.08101236,5.2897505,0,MPO365904,511,16,1996-2016,0.48,M-v,38h,MPCLINUX,9,-56355,2000 AX130,20160214
0,56951,11.9,0.15,K161D,185.27313,208.09,61.74334,13.40133,0.0223832,0.08462021,5.1383062,0,MPO371471,474,19,1984-2015,0.5,M-v,38h,MPCLINUX,9,-56951,2000 SK2,20151218
0,56962,12.3,0.15,K161D,124.95883,150.31801,183.03221,15.18582,0.0825906,0.08126913,5.2786029,0,MPO365911,355,18,1985-2016,0.44,M-v,38h,MPCLINUX,9,-56962,2000 SW65,20160118
0,56968,11.6,0.15,K161D,318.35744,257.58991,234.0312,14.4209,0.0381857,0.08290095,5.2091043,0,MPO371471,517,17,1991-2015,0.47,M-v,38h,MPCLINUX,9,-56968,2000 SA92,20151214
0,56976,11.5,0.15,K161D,57.52827,324.85947,76.19964,13.24163,0.0355657,0.08215413,5.2406255,0,MPO371472,609,16,1990-2015,0.44,M-v,38h,MPCLINUX,9,-56976,2000 SS161,20151218
0,56982,13.3,0.15,K161D,305.28969,100.47845,335.06414,8.40813,0.2216628,0.12578306,3.9450691,0,MPO371472,554,11,1999-2015,0.51,M-v,38h,MPCLINUX,8,-56982,2000 SE189,20151201
0,56985,14,0.15,K161D,261.04891,309.52454,151.56762,3.47291,0.18668,0.12369003,3.9894489,0,MPO351238,381,14,1995-2015,0.48,M-v,38h,MPCLINUX,8,-56985,2000 SR202,20151002
0,56996,13.1,0.15,K161D,279.8176,154.73141,305.62795,7.29267,0.1735335,0.12470985,3.96767,0,MPO371472,653,14,1999-2015,0.53,M-v,38h,MPCLINUX,8,-56996,2000 SP307,20151201
0,57013,11.8,0.15,K161D,150.82051,270.68987,21.05552,17.5775,0.0536118,0.08148374,5.2693303,0,MPO371472,384,16,1994-2015,0.47,M-v,38h,MPCLINUX,9,-57013,2000 TD39,20151122
0,57027,13.6,0.15,K161D,302.43506,151.04606,285.5107,3.35416,0.1356774,0.1253525,3.9540976,0,MPO371472,466,14,1999-2015,0.5,M-v,38h,MPCLINUX,8,-57027,2000 UB59,20151203
0,57041,12.1,0.15,K161D,126.23269,22.56099,73.24635,9.16633,0.0739978,0.08042984,5.3152608,0,MPO341069,439,16,1990-2015,0.48,M-v,38h,MPCLINUX,9,-57041,2001 EN12,20150603
0,57626,12.3,0.15,K161D,163.43509,186.44268,118.21015,11.98403,0.067444,0.08329935,5.1924815,0,MPO371476,311,18,1990-2015,0.49,M-v,38h,MPCLINUX,9,-57626,2001 TE165,20151220
0,57644,12.4,0.15,K161D,122.29789,235.01039,104.12757,12.59434,0.0520464,0.08579355,5.0913502,0,MPO371476,414,20,1990-2015,0.45,M-v,38h,MPCLINUX,9,-57644,2001 TV201,20151220
0,57714,11.6,0.15,K161D,26.38616,315.88961,126.4791,16.60668,0.028174,0.08284175,5.2115855,0,MPO371477,500,18,1985-2015,0.48,M-v,38h,MPCLINUX,9,-57714,2001 UY124,20151220
0,57759,13.7,0.15,K161D,259.84271,36.19554,57.10657,3.74603,0.2020826,0.12428327,3.9767437,0,MPO351243,440,12,1992-2015,0.48,M-v,38h,MPCLINUX,8,-57759,2001 VW22,20151003
0,57904,12.2,0.15,K161D,161.69095,223.57906,194.28354,1.99207,0.0699749,0.0818321,5.2543653,0,MPO365921,518,15,1996-2016,0.44,M-v,38h,MPCLINUX,9,-57904,2002 ER25,20160210
0,57910,12.3,0.15,K161D,129.58101,259.19002,201.0166,4.3545,0.0392027,0.0842143,5.1548038,0,MPO337716,453,18,1973-2015,0.47,M-v,38h,MPCLINUX,9,-57910,2002 ED61,20150525
0,57915,12.5,0.15,K161D,86.1187,130.34095,19.34714,14.88892,0.0392349,0.08253901,5.2243212,0,MPO344727,274,13,1996-2015,0.46,M-v,38h,MPCLINUX,9,-57915,2002 EB110,20150603
0,57920,12.5,0.15,K161D,173.6935,242.78974,188.8347,4.62304,0.0367746,0.08214239,5.2411245,0,MPO337716,372,14,1983-2015,0.45,M-v,38h,MPCLINUX,9,-57920,2002 EL153,20150524
0,58008,11.6,0.15,K161D,10.3825,342.57568,90.83618,17.34616,0.0432937,0.0834306,5.1870346,0,MPO371479,443,17,1990-2015,0.48,M-v,38h,MPCLINUX,9,-58008,2002 TW240,20151218
0,58084,12.6,0.15,K161D,86.1199,99.86414,266.8976,7.95494,0.1367021,0.0831865,5.1971768,0,MPO371480,338,12,1977-2015,0.47,M-v,38h,MPCLINUX,9,-58084,Hiketaon,20151220
0,58095,13.4,0.15,K161D,151.25471,321.17687,335.5959,2.39085,0.1169021,0.12327554,3.9983865,0,MPO371480,521,15,1973-2015,0.48,M-v,38h,MPCLINUX,8,-58095,Oranienstein,20151214
0,58096,12.8,0.15,K161D,162.54262,26.37372,41.30915,3.59452,0.1145553,0.08277689,5.2143074,0,MPO341075,381,13,1973-2015,0.46,M-v,38h,MPCLINUX,9,-58096,Oineus,20150610
0,58153,12.8,0.15,K161D,127.32702,131.18759,184.46088,1.91265,0.1064768,0.08341075,5.1878575,0,MPO371480,425,17,1988-2015,0.37,M-v,38h,MPCLINUX,9,-58153,1988 RH11,20151219
0,58188,14.2,0.15,K161D,54.65018,328.7989,35.33363,5.00834,0.1716325,0.12656824,3.9287364,0,MPO371480,392,15,1991-2015,0.47,M-v,38h,MPCLINUX,8,-58188,1991 TA9,20151219
0,58279,13.5,0.15,K161D,201.72631,0.09602,125.96332,5.84023,0.1399137,0.12412089,3.9802113,0,MPO355557,419,14,1993-2015,0.5,M-v,38h,MPCLINUX,8,-58279,Kamerlingh,20151024
0,58353,14.4,0.15,K161D,316.87397,24.33126,32.94068,2.89272,0.1753782,0.12365067,3.9902956,0,MPO347910,273,13,1995-2015,0.45,M-v,38h,MPCLINUX,8,-58353,1995 EW4,20150915
0,58366,13.2,0.15,K161D,162.56496,259.96682,171.84238,10.70754,0.0665704,0.08388394,5.1683294,0,MPO337719,164,13,1995-2015,0.42,M-v,38h,MPCLINUX,9,-58366,1995 OD8,20150526
0,58473,13,0.15,K161D,32.68886,15.09342,175.16843,5.08949,0.0473714,0.08280179,5.2132621,0,MPO337719,337,15,1992-2015,0.4,M-v,38h,MPCLINUX,9,-58473,1996 RN7,20150516
0,58475,13.1,0.15,K161D,59.62432,151.25228,9.71171,3.68093,0.036522,0.08462438,5.1381374,0,MPO337719,260,11,1996-2015,0.34,M-v,38h,MPCLINUX,9,-58475,1996 RE11,20150511
0,58478,12.5,0.15,K161D,192.40032,178.95023,205.48328,2.61473,0.0668998,0.08148549,5.2692547,0,MPO337719,415,15,1991-2015,0.41,M-v,38h,MPCLINUX,9,-58478,1996 RC29,20150520
0,58479,12.5,0.15,K161D,261.4896,188.59057,140.78936,8.36739,0.034646,0.08288629,5.2097185,0,MPO337719,346,14,1996-2015,0.43,M-v,38h,MPCLINUX,9,-58479,1996 RJ29,20150519
0,58480,12.3,0.15,K161D,198.55869,338.99364,51.39689,7.0181,0.0255963,0.08374588,5.174008,0,MPO337720,449,18,1992-2015,0.49,M-v,38h,MPCLINUX,9,-58480,1996 RJ33,20150524
0,58534,6.6,0.15,K161D,56.67046,339.05346,132.49523,2.89504,0.1226962,0.0032094,45.5184121,2,MPO344731,62,9,1997-2012,0.54,M-v,38h,MPCLINUX,000A,-58534,Logos,20120518
0,58931,11.6,0.15,K161D,196.36389,133.27452,119.55636,16.3979,0.0986985,0.08144265,5.2711024,0,MPO371485,450,18,1993-2015,0.49,M-v,38h,MPCLINUX,9,-58931,Palmys,20151221
0,59049,11.6,0.15,K161D,131.06906,220.77849,226.17151,24.21705,0.1214709,0.08433686,5.1498088,0,MPO365933,372,16,1989-2016,0.52,M-v,38h,MPCLINUX,9,-59049,1998 TC31,20160213
0,59050,12.9,0.15,K161D,126.12949,267.9246,48.3397,7.18264,0.2180991,0.12584584,3.943757,0,MPO371486,647,15,1991-2015,0.48,M-v,38h,MPCLINUX,8,-59050,1998 TB33,20151218
0,59079,12.3,0.15,K161D,157.43502,218.36248,69.14468,12.43904,0.1458637,0.12472055,3.967443,0,MPO371487,644,16,1990-2015,0.54,M-v,38h,MPCLINUX,8,-59079,1998 VY19,20151213
0,59112,13.1,0.15,K161D,101.35359,117.71729,230.03573,2.662,0.1923612,0.12419316,3.9786671,0,MPO371487,734,16,1990-2015,0.5,M-v,38h,MPCLINUX,8,-59112,1998 WN35,20151220
0,59355,13,0.15,K161D,55.53775,321.07268,214.94763,0.81412,0.0890261,0.08257161,5.222946,0,MPO344737,375,14,1995-2015,0.4,M-v,38h,MPCLINUX,9,-59355,1999 CL153,20150812
0,59358,7,0.15,K161D,44.26883,329.74736,120.04896,10.01747,0.2102774,0.0036554,41.7361725,2,MPO371490,34,8,1999-2015,0.34,M-v,38h,MPCLINUX,000A,-59358,1999 CL158,20150415
0,60232,13.9,0.15,K161D,51.50215,148.13183,209.61511,8.16407,0.2131922,0.12503545,3.9607789,0,MPO371495,426,15,1991-2015,0.45,M-v,38h,MPCLINUX,8,-60232,1999 VL148,20151208
0,60257,13,0.15,K161D,93.1129,39.49502,91.39382,2.2798,0.0341412,0.08641783,5.0668005,0,MPO341088,294,13,1999-2015,0.44,M-v,38h,MPCLINUX,9,-60257,1999 WB25,20150603
0,60313,12.7,0.15,K161D,137.35797,327.6324,123.35182,3.3849,0.0765985,0.08098016,5.2911528,0,MPO337731,372,12,1999-2015,0.42,M-v,38h,MPCLINUX,9,-60313,1999 XW218,20150526
0,60318,13.4,0.15,K161D,38.64298,251.59207,121.33495,7.12952,0.2012875,0.12311413,4.0018806,0,MPO371496,516,13,1998-2015,0.51,M-v,38h,MPCLINUX,8,-60318,1999 XB235,20151210
0,60322,12.1,0.15,K161D,140.72194,289.25435,129.1237,10.29366,0.0189439,0.08335778,5.190055,0,MPO341089,440,17,1991-2015,0.51,M-v,38h,MPCLINUX,9,-60322,1999 XB257,20150613
0,60328,12.1,0.15,K161D,108.10816,160.51942,299.73653,10.33699,0.057826,0.08231166,5.2339368,0,MPO337732,332,13,1999-2015,0.47,M-v,38h,MPCLINUX,9,-60328,2000 AH7,20150425
0,60381,12.6,0.15,K161D,161.91728,154.37395,160.09716,12.79031,0.1524216,0.12514126,3.9585461,0,MPO371497,760,19,1994-2015,0.48,M-v,38h,MPCLINUX,8,-60381,2000 AX180,20151221
0,60383,11,0.15,K161D,272.97953,69.55245,248.10018,15.13758,0.0717373,0.0814504,5.2707679,0,MPO365947,600,17,1997-2016,0.5,M-v,38h,MPCLINUX,9,-60383,2000 AR184,20160214
0,60388,13.3,0.15,K161D,142.77195,355.99017,112.46305,1.96479,0.0587412,0.08546601,5.1043499,0,MPO341089,239,15,1991-2015,0.4,M-v,38h,MPCLINUX,9,-60388,2000 AY217,20150624
0,60398,13.4,0.15,K161D,317.91624,61.37562,119.47014,1.82713,0.1467479,0.12624793,3.9353789,0,MPO371497,638,16,1990-2015,0.45,M-v,38h,MPCLINUX,8,-60398,2000 AG251,20151220
0,60399,12.7,0.15,K161D,169.4374,298.80962,119.06602,4.28665,0.1264256,0.08205902,5.2446741,0,MPO337732,323,15,1986-2015,0.43,M-v,38h,MPCLINUX,9,-60399,2000 AY253,20150524
0,60401,11.8,0.15,K161D,181.73066,117.63657,313.94054,8.55893,0.0404848,0.08206513,5.2444136,0,MPO341089,546,16,1983-2015,0.51,M-v,38h,MPCLINUX,9,-60401,2000 BQ21,20150624
0,60421,12.3,0.15,K161D,170.91996,276.80732,174.10468,6.69733,0.0322131,0.0819073,5.2511485,0,MPO341089,493,14,1991-2015,0.49,M-v,38h,MPCLINUX,9,-60421,2000 CZ31,20150624
0,60558,9.6,0.15,K161D,7.511,162.88888,173.33521,4.34448,0.4553712,0.02823759,10.6803198,0,MPO371498,1371,17,1979-2015,0.41,M-v,38h,MPCLINUX,000A,-60558,Echeclus,20151221
0,60608,8.5,0.15,K161D,8.91381,235.69394,294.01542,5.94947,0.5471624,0.00279597,49.9015657,0,MPO337733,34,7,2000-2012,0.29,M-v,38h,MPCLINUX,000A,-60608,2000 EE173,20120518
0,61042,12.8,0.15,K161D,243.74008,267.00923,100.49328,9.54518,0.2669524,0.12418992,3.9787364,0,MPO341092,472,17,1991-2015,0.48,M-v,38h,MPCLINUX,8,-61042,2000 KB61,20150607
0,61610,12.2,0.15,K161D,69.49094,33.37882,354.42611,12.23833,0.0966094,0.08154197,5.2668211,0,MPO371509,386,15,1994-2015,0.5,M-v,38h,MPCLINUX,9,-61610,2000 QK95,20151218
0,61896,12.7,0.15,K161D,99.49264,118.27388,245.70139,6.24149,0.0632456,0.08435415,5.1491049,0,MPO371511,293,15,1994-2015,0.49,M-v,38h,MPCLINUX,9,-61896,2000 QG227,20151220
0,62114,12.1,0.15,K161D,114.01014,65.21199,278.54636,16.13182,0.1793694,0.08327385,5.1935417,0,MPO371512,372,15,1983-2015,0.5,M-v,38h,MPCLINUX,9,-62114,2000 RV99,20151220
0,62145,13.2,0.15,K161D,267.19075,149.24914,299.23219,7.19638,0.1571375,0.12465477,3.9688386,0,MPO351278,589,14,1993-2015,0.51,M-v,38h,MPCLINUX,8,-62145,2000 SH16,20151005
0,62201,12.3,0.15,K161D,136.93548,131.31499,185.22798,4.61339,0.057808,0.0819725,5.2483639,0,MPO371513,541,19,1987-2015,0.45,M-v,38h,MPCLINUX,9,-62201,2000 SW54,20151217
0,62241,13.1,0.15,K161D,299.68948,25.64293,43.24144,11.41209,0.2130341,0.12367748,3.9897189,0,MPO355586,448,14,1994-2015,0.54,M-v,38h,MPCLINUX,8,-62241,2000 SW75,20150910
0,62244,14.1,0.15,K161D,299.05974,104.11836,330.13775,2.4891,0.2347087,0.12672307,3.9255356,0,MPO365969,338,13,1995-2015,0.47,M-v,38h,MPCLINUX,8,-62244,2000 SM77,20151122
0,62408,13.1,0.15,K161D,306.76968,131.0908,308.62979,7.42115,0.2215395,0.12473457,3.9671458,0,MPO371515,695,13,1999-2015,0.49,M-v,38h,MPCLINUX,8,-62408,2000 SU176,20151201
0,62426,11.9,0.15,K161D,257.44728,350.04053,214.39185,31.21805,0.0771125,0.08245767,5.2277563,0,MPO371515,497,15,1996-2015,0.41,M-v,38h,MPCLINUX,9,-62426,2000 SX186,20151216
0,62489,14.2,0.15,K161D,281.86127,288.75014,166.08951,3.0637,0.2029754,0.12491528,3.9633188,0,MPO365971,357,13,1996-2016,0.46,M-v,38h,MPCLINUX,8,-62489,2000 SS223,20160104
0,62692,12.3,0.15,K161D,187.74761,38.58439,246.71521,19.13567,0.054765,0.08281892,5.2125435,0,MPO371517,289,16,1990-2015,0.43,M-v,38h,MPCLINUX,9,-62692,2000 TE24,20151217
0,62714,11.9,0.15,K161D,51.56089,350.22704,71.46099,8.95407,0.0446365,0.08263087,5.2204487,0,MPO371517,432,16,1995-2015,0.51,M-v,38h,MPCLINUX,9,-62714,2000 TB43,20151206
0,62820,14,0.15,K161D,339.69508,79.68958,333.92007,2.51725,0.2215327,0.12633912,3.9334849,0,MPO371518,521,13,1992-2015,0.46,M-v,38h,MPCLINUX,8,-62820,2000 UF46,20151209
0,62959,14.4,0.15,K161D,325.50084,92.17894,319.57953,3.35325,0.1423537,0.12582299,3.9442343,0,MPO371518,320,14,1999-2015,0.5,M-v,38h,MPCLINUX,8,-62959,2000 VV39,20151210
0,63175,12.4,0.15,K161D,128.45796,191.27684,249.06274,5.3217,0.010256,0.08579109,5.0914474,0,MPO365977,424,16,1998-2016,0.43,M-v,38h,MPCLINUX,9,-63175,2000 YS55,20160210
0,63176,12.4,0.15,K161D,87.78047,190.83951,315.21914,2.81321,0.0151067,0.08659058,5.0600594,0,MPO337748,455,14,1991-2015,0.5,M-v,38h,MPCLINUX,9,-63176,2000 YN59,20150518
0,63184,12.8,0.15,K161D,97.02308,222.29323,102.03184,9.39903,0.1425403,0.12472176,3.9674174,0,MPO371519,712,16,1998-2015,0.5,M-v,38h,MPCLINUX,8,-63184,2000 YL91,20151218
0,63193,12.6,0.15,K161D,100.01924,24.6669,101.01734,10.78236,0.0990351,0.08541687,5.1063072,0,MPO365978,346,14,1980-2015,0.45,M-v,38h,MPCLINUX,9,-63193,2000 YY118,20150701
0,63195,11.5,0.15,K161D,82.45507,173.84492,325.56176,18.92674,0.0464733,0.0829497,5.207063,0,MPO337748,418,14,1987-2015,0.51,M-v,38h,MPCLINUX,9,-63195,2000 YN120,20150424
0,63202,12.4,0.15,K161D,149.39831,339.55181,99.95724,1.98631,0.0784102,0.08490452,5.1268289,0,MPO341103,554,13,1998-2015,0.44,M-v,38h,MPCLINUX,9,-63202,2000 YR131,20150616
0,63205,12.6,0.15,K161D,89.56854,351.44034,137.00911,4.27375,0.0482836,0.08586082,5.0886905,0,MPO337748,445,14,2000-2015,0.47,M-v,38h,MPCLINUX,9,-63205,2000 YG139,20150516
0,63210,12.2,0.15,K161D,164.454,269.29781,143.09356,12.91902,0.0796701,0.08346446,5.1856317,0,MPO365978,421,17,1997-2016,0.46,M-v,38h,MPCLINUX,9,-63210,2001 AH13,20160213
0,63231,12.5,0.15,K161D,76.76479,15.48379,129.80817,6.68566,0.0584932,0.0795406,5.3548027,0,MPO337748,340,14,2000-2015,0.44,M-v,38h,MPCLINUX,9,-63231,2001 BA15,20150518
0,63234,12.1,0.15,K161D,9.83198,246.27726,330.21072,14.80361,0.0716805,0.08269018,5.2179521,0,MPO337748,375,13,1996-2015,0.47,M-v,38h,MPCLINUX,9,-63234,2001 BB20,20150422
0,63239,11.9,0.15,K161D,98.44089,186.33706,297.14954,6.22382,0.0667047,0.08307894,5.2016613,0,MPO337749,461,15,1954-2015,0.49,M-v,38h,MPCLINUX,9,-63239,2001 BD25,20150419
0,63241,12,0.15,K161D,59.72476,33.69322,128.94944,25.77044,0.048884,0.0819315,5.2501147,0,MPO337749,261,14,1988-2015,0.51,M-v,38h,MPCLINUX,9,-63241,2001 BJ26,20150520
0,63249,12.9,0.15,K161D,210.2312,238.98555,25.59989,9.09507,0.1203013,0.1273528,3.9125845,0,MPO371520,661,15,1990-2015,0.5,M-v,38h,MPCLINUX,8,-63249,2001 BW35,20151218
0,63257,12.4,0.15,K161D,149.28641,302.46246,131.76269,12.80134,0.0622101,0.08304484,5.2030855,0,MPO337749,360,14,1996-2015,0.47,M-v,38h,MPCLINUX,9,-63257,2001 BJ79,20150520
0,63259,13.2,0.15,K161D,43.26976,180.20667,8.03294,2.22952,0.0350202,0.08411712,5.1587736,0,MPO337749,385,14,1996-2015,0.37,M-v,38h,MPCLINUX,9,-63259,2001 BS81,20150518
0,63265,12.6,0.15,K161D,108.94277,26.85275,92.21103,8.10334,0.1229534,0.08288075,5.2099507,0,MPO344765,372,11,1999-2015,0.48,M-v,38h,MPCLINUX,9,-63265,2001 CP12,20150701
0,63269,12.4,0.15,K161D,171.96389,257.00201,155.9367,7.40507,0.0774118,0.08462207,5.1382309,0,MPO337749,428,14,1997-2015,0.48,M-v,38h,MPCLINUX,9,-63269,2001 CE24,20150524
0,63272,12.4,0.15,K161D,138.55362,352.46158,81.92746,9.72826,0.0399645,0.08340953,5.1879081,0,MPO337749,350,14,2000-2015,0.49,M-v,38h,MPCLINUX,9,-63272,2001 CC49,20150516
